,phi0,phi2,Phi0,Phi2,phi_ref
2821,1.1269318932473371e-08,-6.371781221249935e-15,1.1269306188910929e-08,-6.371781221249935e-15,1.1507394409242422e-08
2822,1.1368310426443339e-08,-6.497364879947128e-15,1.1368297431713579e-08,-6.497364879947128e-15,1.1610371175783537e-08
2823,1.1364272494279652e-08,-6.484395845565036e-15,1.1364259525487961e-08,-6.484395845565036e-15,1.1607315519158101e-08
2824,1.135889362530207e-08,-6.465491566851893e-15,1.1358880694318936e-08,-6.465491566851893e-15,1.1602812936343105e-08
2825,1.1347482334788329e-08,-6.436157818278317e-15,1.1347469462472691e-08,-6.436157818278317e-15,1.1593468793276748e-08
2826,1.1324063699703732e-08,-6.389336556589063e-15,1.132405092103062e-08,-6.389336556589063e-15,1.1570671452221865e-08
2827,1.1263086021395977e-08,-6.290242425041543e-15,1.1263073440911127e-08,-6.290242425041543e-15,1.151322463184941e-08
2828,1.0926839432048717e-08,-5.833259995885018e-15,1.0926827765528724e-08,-5.833259995885018e-15,1.1180775475315902e-08
2829,4.354150783620069e-09,-9.278939260954596e-16,4.354148927832217e-09,-9.278939260954596e-16,4.4409643104070555e-09
2830,6.874706510313161e-09,-2.135762995995246e-15,6.874702238787169e-09,-2.135762995995246e-15,6.976823572651585e-09
2831,1.1363545344880367e-08,-6.513029406952938e-15,1.1363532318821553e-08,-6.513029406952938e-15,1.1559386875251276e-08
2832,1.1298918254891238e-08,-6.532009142402193e-15,1.1298905190872954e-08,-6.532009142402193e-15,1.1487681081822302e-08
2833,1.1219598545069366e-08,-6.456284459955267e-15,1.1219585632500447e-08,-6.456284459955267e-15,1.1432840306312989e-08
2834,1.1222699364410295e-08,-6.43600661273469e-15,1.122268649239707e-08,-6.43600661273469e-15,1.149938422406038e-08
2835,1.1274139521317652e-08,-6.44574791597212e-15,1.1274126629821821e-08,-6.44574791597212e-15,1.1530089351193217e-08
2836,1.129480911738269e-08,-6.44017611036063e-15,1.1294796237030468e-08,-6.44017611036063e-15,1.1544836721971053e-08
2837,1.1305564315568393e-08,-6.432240925610475e-15,1.1305551451086542e-08,-6.432240925610475e-15,1.155472250050044e-08
2838,1.1313613035190115e-08,-6.425491907655811e-15,1.13136001842063e-08,-6.425491907655811e-15,1.1560465501620263e-08
2839,1.1318694550227962e-08,-6.418345848663158e-15,1.1318681713536265e-08,-6.418345848663158e-15,1.1564004339709272e-08
2840,1.1321736647267275e-08,-6.410640036189122e-15,1.1321723825987202e-08,-6.410640036189122e-15,1.1566286974240551e-08
2841,1.1323183366779254e-08,-6.40290382707998e-15,1.13231705609716e-08,-6.40290382707998e-15,1.1567713769918964e-08
2842,1.1324709846487915e-08,-6.395163649858938e-15,1.1324697056160615e-08,-6.395163649858938e-15,1.1568610265782063e-08
2843,1.1325278287829966e-08,-6.386994683998202e-15,1.1325265513840599e-08,-6.386994683998202e-15,1.1569087406423094e-08
2844,1.13250393290863e-08,-6.378285583203568e-15,1.1325026572515135e-08,-6.378285583203568e-15,1.1569277673519801e-08
2845,1.13253435347549e-08,-6.370173909437712e-15,1.132533079440708e-08,-6.370173909437712e-15,1.1569251277703242e-08
2846,1.1324867203680455e-08,-6.361090054595598e-15,1.1324854481500346e-08,-6.361090054595598e-15,1.156890541075566e-08
2847,1.132417798444014e-08,-6.351501028226005e-15,1.1324165281438084e-08,-6.351501028226005e-15,1.1568396374558238e-08
2848,1.1322924704538236e-08,-6.341828212031453e-15,1.1322912020881812e-08,-6.341828212031453e-15,1.1567770069963056e-08
2849,1.1322128710824448e-08,-6.3315703018481855e-15,1.1322116047683843e-08,-6.3315703018481855e-15,1.1566817609919732e-08
2850,1.1320717069954319e-08,-6.3203929833569775e-15,1.1320704429168351e-08,-6.3203929833569775e-15,1.1565690820899916e-08
2851,1.1318756001805428e-08,-6.308956277815455e-15,1.1318743383892872e-08,-6.308956277815455e-15,1.156447067675515e-08
2852,1.1317173417625634e-08,-6.296602076775967e-15,1.1317160824421482e-08,-6.296602076775967e-15,1.1562831273647126e-08
2853,1.1314999208259215e-08,-6.28332377332847e-15,1.1314986641611668e-08,-6.28332377332847e-15,1.156103180352195e-08
2854,1.1312006547996431e-08,-6.2686915085164976e-15,1.1311994010613414e-08,-6.2686915085164976e-15,1.1558890990956331e-08
2855,1.129973055472282e-08,-6.241249749263254e-15,1.1299718072223321e-08,-6.241249749263254e-15,1.1546287496195446e-08
2856,1.128640211170408e-08,-6.212066131847166e-15,1.1286389687571816e-08,-6.212066131847166e-15,1.1533091224241662e-08
2857,1.130067820354146e-08,-6.217584522896063e-15,1.1300665768372414e-08,-6.217584522896063e-15,1.1548683074126192e-08
2858,1.1295742788548604e-08,-6.197894632266307e-15,1.129573039275934e-08,-6.197894632266307e-15,1.1544931698971493e-08
2859,1.1290942610605532e-08,-6.1755278627688915e-15,1.1290930259549807e-08,-6.1755278627688915e-15,1.1540613229790086e-08
2860,1.1284987820095856e-08,-6.150588903125485e-15,1.128497551891805e-08,-6.150588903125485e-15,1.153571285192414e-08
2861,1.127730626702305e-08,-6.12249895842826e-15,1.1277294022025133e-08,-6.12249895842826e-15,1.1529259033846838e-08
2862,1.126880751182861e-08,-6.091570920660954e-15,1.1268795328686768e-08,-6.091570920660954e-15,1.1521431665366315e-08
2863,1.1258107609809136e-08,-6.055868390241731e-15,1.1258095498072356e-08,-6.055868390241731e-15,1.1512053729036006e-08
2864,1.124498607919778e-08,-6.0146006595305026e-15,1.1244974049996461e-08,-6.0146006595305026e-15,1.1500490050190358e-08
2865,1.1228592091017207e-08,-5.967381951778256e-15,1.1228580156253304e-08,-5.967381951778256e-15,1.1486425187559825e-08
2866,1.1208851869890684e-08,-5.911661727144587e-15,1.120884004656723e-08,-5.911661727144587e-15,1.1468436630939916e-08
2867,1.1181993915042187e-08,-5.8435732198630236e-15,1.1181982227895748e-08,-5.8435732198630236e-15,1.1444412621058763e-08
2868,1.1147633131481431e-08,-5.7616735367387486e-15,1.1147621608134357e-08,-5.7616735367387486e-15,1.1414051456802091e-08
2869,1.1103133625083499e-08,-5.66140878243527e-15,1.1103122302265935e-08,-5.66140878243527e-15,1.137349365292003e-08
2870,1.1041033389989259e-08,-5.53310134962389e-15,1.104102232378656e-08,-5.53310134962389e-15,1.1317170895053104e-08
2871,1.095162024715163e-08,-5.364543364641359e-15,1.09516095180649e-08,-5.364543364641359e-15,1.1235409801655573e-08
2872,1.081435929114806e-08,-5.1327328266132785e-15,1.0814349025682407e-08,-5.1327328266132785e-15,1.1109155537768541e-08
2873,1.0597990751751144e-08,-4.804593908107806e-15,1.0597981142563328e-08,-4.804593908107806e-15,1.0907213673807968e-08
2874,1.0227197390792219e-08,-4.315170774837062e-15,1.0227188760450669e-08,-4.315170774837062e-15,1.0558381153601788e-08
2875,9.490043967601362e-09,-3.5164729782127216e-15,9.490036934655406e-09,-3.5164729782127216e-15,9.851859897061406e-09
2876,7.693436045531599e-09,-2.124799575820754e-15,7.693431795932447e-09,-2.124799575820754e-15,8.076561642391522e-09
2877,1.7382039879447852e-09,-1.8775649050908447e-16,1.7382036124318043e-09,-1.8775649050908447e-16,1.866030122309584e-09
2878,3.9303920370302474e-10,-3.2875892402215394e-17,3.9303913795123995e-10,-3.2875892402215394e-17,4.236293747644521e-10
2879,3.895890206226108e-09,-4.716012637809759e-16,3.89588926302358e-09,-4.716012637809759e-16,4.114970845166895e-09
2880,1.4386162650617906e-08,-5.922393169565928e-15,1.4386150805831566e-08,-5.922393169565928e-15,1.4434273963665733e-08
2881,1.4797664010970344e-08,-7.371491617523018e-15,1.479764926798711e-08,-7.371491617523018e-15,1.4374533504733842e-08
2882,1.3288151775889568e-08,-7.329698465540521e-15,1.3288137116492637e-08,-7.329698465540521e-15,1.2633499176541709e-08
2883,1.1652730703480469e-08,-6.968840881007712e-15,1.1652716765798706e-08,-6.968840881007712e-15,1.1177133315290289e-08
2884,1.0869765555720663e-08,-6.7540013771100036e-15,1.0869752047717908e-08,-6.7540013771100036e-15,1.1084932473391072e-08
2885,1.0881096354399104e-08,-6.7276294891795335e-15,1.0881082899140126e-08,-6.7276294891795335e-15,1.114754629980203e-08
2886,1.0929802165630959e-08,-6.701231753461473e-15,1.0929788763167452e-08,-6.701231753461473e-15,1.1195461637339459e-08
2887,1.0799461846940524e-08,-6.433497508889427e-15,1.0799448979945506e-08,-6.433497508889427e-15,1.1059597627280094e-08
2888,1.0954888553876962e-08,-6.581606217901567e-15,1.0954875390664527e-08,-6.581606217901567e-15,1.1216807427902925e-08
2889,1.1046431614659128e-08,-6.650605621974507e-15,1.1046418313447885e-08,-6.650605621974507e-15,1.1306608640947206e-08
2890,1.107296882775597e-08,-6.6348021506850784e-15,1.1072955558151669e-08,-6.6348021506850784e-15,1.1329719649077757e-08
2891,1.109437745675818e-08,-6.6183656551466495e-15,1.109436422002687e-08,-6.6183656551466495e-15,1.1349545039674399e-08
2892,1.1111889882105e-08,-6.60386849264174e-15,1.1111876674368015e-08,-6.60386849264174e-15,1.1364433960340572e-08
2893,1.1125739925996046e-08,-6.590656461188132e-15,1.1125726744683124e-08,-6.590656461188132e-15,1.137589083530564e-08
2894,1.1136572652198128e-08,-6.577783561804317e-15,1.1136559496631003e-08,-6.577783561804317e-15,1.138525604848145e-08
2895,1.1145556699368787e-08,-6.5656962286237565e-15,1.1145543567976329e-08,-6.5656962286237565e-15,1.1393085870034412e-08
2896,1.1152893610978439e-08,-6.554722217301844e-15,1.1152880501534004e-08,-6.554722217301844e-15,1.1399706911816426e-08
2897,1.1159632952311796e-08,-6.5446585893421985e-15,1.1159619862994618e-08,-6.5446585893421985e-15,1.140538034168549e-08
2898,1.1165221912593736e-08,-6.5352372137231945e-15,1.1165208842119309e-08,-6.5352372137231945e-15,1.1410299390705372e-08
2899,1.1169860697789441e-08,-6.526459297516115e-15,1.1169847644870847e-08,-6.526459297516115e-15,1.1414643094589046e-08
2900,1.1174020400052317e-08,-6.518360691965391e-15,1.1174007363330933e-08,-6.518360691965391e-15,1.1418068366109516e-08
2901,1.1177602415352939e-08,-6.510724743638294e-15,1.1177589393903451e-08,-6.510724743638294e-15,1.1421256848355769e-08
2902,1.118059329723931e-08,-6.5032218149430155e-15,1.118058029079568e-08,-6.5032218149430155e-15,1.1423952678259047e-08
2903,1.1182999619792559e-08,-6.496442387545352e-15,1.1182986626907784e-08,-6.496442387545352e-15,1.1426459042698176e-08
2904,1.1185742062548483e-08,-6.4901226207509e-15,1.1185729082303241e-08,-6.4901226207509e-15,1.1428650636350722e-08
2905,1.1187817104923965e-08,-6.48389065027678e-15,1.1187804137142664e-08,-6.48389065027678e-15,1.1430575560519206e-08
2906,1.1189309745139183e-08,-6.477668342574051e-15,1.1189296789802498e-08,-6.477668342574051e-15,1.1432266471468506e-08
2907,1.1191148370123674e-08,-6.472218654205673e-15,1.1191135425686366e-08,-6.472218654205673e-15,1.1433666931783416e-08
2908,1.1187129329757357e-08,-6.45937838930089e-15,1.118711641100058e-08,-6.45937838930089e-15,1.1429375349534154e-08
2909,1.1183976828195977e-08,-6.44811165207922e-15,1.1183963931972673e-08,-6.44811165207922e-15,1.1425994796821323e-08
2910,1.1194331182598994e-08,-6.4562907580152596e-15,1.1194318270017479e-08,-6.4562907580152596e-15,1.1436969437908667e-08
2911,1.1196169688329417e-08,-6.452332261676907e-15,1.1196156783664894e-08,-6.452332261676907e-15,1.1438444615995298e-08
2912,1.1197252128124935e-08,-6.447710427601076e-15,1.119723923270408e-08,-6.447710427601076e-15,1.1439570517533232e-08
2913,1.1197984742485504e-08,-6.443058203536433e-15,1.1197971856369096e-08,-6.443058203536433e-15,1.1440714861236496e-08
2914,1.1199200305263174e-08,-6.4392050689144005e-15,1.1199187426853036e-08,-6.4392050689144005e-15,1.1441496465232473e-08
2915,1.1199801942863274e-08,-6.434841003861309e-15,1.1199789073181266e-08,-6.434841003861309e-15,1.1442131632551517e-08
2916,1.1200507393282942e-08,-6.430638629662302e-15,1.1200494532005682e-08,-6.430638629662302e-15,1.1442868816895826e-08
2917,1.120066188204959e-08,-6.4265693521904695e-15,1.1200649028910887e-08,-6.4265693521904695e-15,1.1443447291706266e-08
2918,1.1201574621022575e-08,-6.422775069034316e-15,1.1201561775472436e-08,-6.422775069034316e-15,1.1444044127364714e-08
2919,1.120206971755705e-08,-6.418875263697564e-15,1.1202056879806523e-08,-6.418875263697564e-15,1.144457798778345e-08
2920,1.1202034368479414e-08,-6.4146062238992466e-15,1.1202021539266965e-08,-6.4146062238992466e-15,1.144500082391533e-08
2921,1.1202772485163359e-08,-6.411224533469753e-15,1.1202759662714292e-08,-6.411224533469753e-15,1.1445430003384066e-08
2922,1.1203026284934132e-08,-6.4073153837905084e-15,1.1203013470303364e-08,-6.4073153837905084e-15,1.1445766053005846e-08
2923,1.1203260373301013e-08,-6.403283560788312e-15,1.1203247566733892e-08,-6.403283560788312e-15,1.1446098281923958e-08
2924,1.1203151067632968e-08,-6.399573405830853e-15,1.1203138268486156e-08,-6.399573405830853e-15,1.1446450149038623e-08
2925,1.1203715174412186e-08,-6.395923289996465e-15,1.1203702382565605e-08,-6.395923289996465e-15,1.1446736374427397e-08
2926,1.12039135704605e-08,-6.3920015393331596e-15,1.1203900786457421e-08,-6.3920015393331596e-15,1.1447022794511985e-08
2927,1.120367723324224e-08,-6.388290741734572e-15,1.1203664456660756e-08,-6.388290741734572e-15,1.1447265292972586e-08
2928,1.1204146986191981e-08,-6.384633348445417e-15,1.1204134216925284e-08,-6.384633348445417e-15,1.144745670145135e-08
2929,1.1204188898117782e-08,-6.380750272017422e-15,1.1204176136617238e-08,-6.380750272017422e-15,1.144759870400335e-08
2930,1.120379343251373e-08,-6.3765218873349575e-15,1.1203780679469955e-08,-6.3765218873349575e-15,1.1447720365609117e-08
2931,1.1204177969995874e-08,-6.373051808524486e-15,1.1204165223892257e-08,-6.373051808524486e-15,1.1447840328521396e-08
2932,1.120418439639846e-08,-6.3690744875240685e-15,1.1204171658249485e-08,-6.3690744875240685e-15,1.1447960672403916e-08
2933,1.1204162204126438e-08,-6.364922288790561e-15,1.120414947428186e-08,-6.364922288790561e-15,1.1448058191913517e-08
2934,1.1203718976476104e-08,-6.360959921509695e-15,1.120370625455626e-08,-6.360959921509695e-15,1.1448132875959943e-08
2935,1.1204000194142827e-08,-6.357013328143904e-15,1.1203987480116171e-08,-6.357013328143904e-15,1.1448138510133013e-08
2936,1.1203862962773322e-08,-6.352791454549703e-15,1.1203850257190413e-08,-6.352791454549703e-15,1.1448132006031563e-08
2937,1.1203321220994487e-08,-6.3482423195434534e-15,1.1203308524509848e-08,-6.3482423195434534e-15,1.1448132186949947e-08
2938,1.120358159123843e-08,-6.344447685770395e-15,1.1203568902343057e-08,-6.344447685770395e-15,1.1448123195656518e-08
2939,1.1203394273350755e-08,-6.3400513556596675e-15,1.1203381593248043e-08,-6.3400513556596675e-15,1.1448064469796163e-08
2940,1.1203210913266027e-08,-6.335472804360118e-15,1.1203198242320418e-08,-6.335472804360118e-15,1.1448015451074885e-08
2941,1.1202627048850466e-08,-6.331099208045335e-15,1.120261438665205e-08,-6.331099208045335e-15,1.1447977337677578e-08
2942,1.1202772112169084e-08,-6.326685936939124e-15,1.120275945879721e-08,-6.326685936939124e-15,1.1447851900021393e-08
2943,1.1202468450952323e-08,-6.321951302252654e-15,1.1202455807049718e-08,-6.321951302252654e-15,1.1447689077974618e-08
2944,1.1201637163292575e-08,-6.316701606667384e-15,1.1201624529889362e-08,-6.316701606667384e-15,1.1447427974189596e-08
2945,1.1201319297101284e-08,-6.3117742066667886e-15,1.1201306673552871e-08,-6.3117742066667886e-15,1.1446838811436655e-08
2946,1.1188243353759044e-08,-6.2901375285721394e-15,1.1188230773483987e-08,-6.2901375285721394e-15,1.1433437106020642e-08
2947,1.117044187496587e-08,-6.2624479027105854e-15,1.1170429350070064e-08,-6.2624479027105854e-15,1.1415136496068075e-08
2948,1.1196421033988616e-08,-6.293106537361689e-15,1.1196408447775541e-08,-6.293106537361689e-15,1.1442701545815522e-08
2949,1.1198376209185425e-08,-6.290864655173021e-15,1.1198363627456115e-08,-6.290864655173021e-15,1.1444481943610333e-08
2950,1.1198071977334065e-08,-6.28498617884556e-15,1.1198059407361707e-08,-6.28498617884556e-15,1.1444535068722891e-08
2951,1.1197575204984034e-08,-6.278737491558355e-15,1.119756264750905e-08,-6.278737491558355e-15,1.1444928285172641e-08
2952,1.1197845213472872e-08,-6.273485054614308e-15,1.1197832666502764e-08,-6.273485054614308e-15,1.1444624656731435e-08
2953,1.1197365780177991e-08,-6.267423987793153e-15,1.1197353245330016e-08,-6.267423987793153e-15,1.1444295178947338e-08
2954,1.1196901260596837e-08,-6.26112404650192e-15,1.1196888738348744e-08,-6.26112404650192e-15,1.1443998077444893e-08
2955,1.1195688466332076e-08,-6.2545770918594995e-15,1.1195675957177893e-08,-6.2545770918594995e-15,1.1443392834385408e-08
2956,1.1195444418009993e-08,-6.248155275122127e-15,1.1195431921699443e-08,-6.248155275122127e-15,1.1442881328771238e-08
2957,1.1194749194675023e-08,-6.241361268618229e-15,1.1194736711952486e-08,-6.241361268618229e-15,1.1442368415699116e-08
2958,1.1193467364209964e-08,-6.233904370999827e-15,1.1193454896401222e-08,-6.233904370999827e-15,1.144173900220528e-08
2959,1.1192711880138396e-08,-6.2266984094733504e-15,1.1192699426741578e-08,-6.2266984094733504e-15,1.1440713397501009e-08
2960,1.1185421197063726e-08,-6.210945657586498e-15,1.118540877517241e-08,-6.210945657586498e-15,1.1433377820563393e-08
2961,1.1185050379571529e-08,-6.203913982431301e-15,1.1185037971743564e-08,-6.203913982431301e-15,1.1433252174446627e-08
2962,1.1188848995781301e-08,-6.2029386537252166e-15,1.1188836589903994e-08,-6.2029386537252166e-15,1.1437933741787025e-08
2963,1.1188335827424914e-08,-6.194938256500929e-15,1.1188323437548401e-08,-6.194938256500929e-15,1.1437220579908952e-08
2964,1.1187177779171973e-08,-6.185830619155647e-15,1.1187165407510735e-08,-6.185830619155647e-15,1.1436403357108326e-08
2965,1.1185631855644437e-08,-6.176832884826434e-15,1.1185619501978667e-08,-6.176832884826434e-15,1.1435565713117719e-08
2966,1.1184792597127025e-08,-6.16756093047446e-15,1.1184780262005164e-08,-6.16756093047446e-15,1.1434444141536965e-08
2967,1.118337087643211e-08,-6.157708261317992e-15,1.1183358561015587e-08,-6.157708261317992e-15,1.143324416407747e-08
2968,1.1179245046620524e-08,-6.144444232819355e-15,1.1179232757732058e-08,-6.144444232819355e-15,1.1429746428799568e-08
2969,1.1136710787870546e-08,-6.0820413877873874e-15,1.113669862378777e-08,-6.0820413877873874e-15,1.1385359962113907e-08
2970,1.1134924364192e-08,-6.0721804938280405e-15,1.1134912219831014e-08,-6.0721804938280405e-15,1.1383806467629717e-08
2971,1.1171567315219347e-08,-6.11101662708816e-15,1.1171555093186093e-08,-6.11101662708816e-15,1.1422263493169264e-08
2972,1.117106233635374e-08,-6.10184397739074e-15,1.1171050132665785e-08,-6.10184397739074e-15,1.1422664528144324e-08
2973,1.1169965148841183e-08,-6.08880015346852e-15,1.1169952971240876e-08,-6.08880015346852e-15,1.1422104244108021e-08
2974,1.1168945155283638e-08,-6.075741514872468e-15,1.1168933003800608e-08,-6.075741514872468e-15,1.1421528778626207e-08
2975,1.1167131833445474e-08,-6.062378069497421e-15,1.1167119708689336e-08,-6.062378069497421e-15,1.142001082088861e-08
