Incident energy;σ(E)
45.22854;13.78979
45.23518;13.78613
45.24182;13.78248
45.24847;13.77882
45.25511;13.77518
45.26839;13.76792
45.28168;13.76067
45.29496;13.75344
45.32153;13.73905
45.3481;13.72473
45.40123;13.69634
45.45437;13.66825
45.5075;13.64046
45.61377;13.58576
46.03885;13.37775
46.46394;13.18518
46.67648;13.09399
46.72962;13.07168
46.78275;13.04956
46.80932;13.03857
46.82261;13.03309
46.83589;13.02763
46.84918;13.02217
46.85582;13.01945
46.86246;13.01673
46.8691;13.01401
46.87574;13.0113
46.87906;13.00994
46.88238;13.00859
46.8857;13.00724
46.88902;13.00588
46.89184;13.00473
46.89465;13.00359
46.89746;13.00245
46.89887;13.00187
46.90027;13.0013
46.90168;13.00073
46.90309;13.00016
46.9059;12.99901
46.90871;12.99787
46.91152;12.99673
46.91418;12.99565
46.91684;12.99457
46.9195;12.99349
46.92216;12.99241
46.92748;12.99025
46.9328;12.98809
46.93812;12.98594
46.94344;12.98379
46.95407;12.9795
46.96471;12.9752
46.97535;12.97092
46.99662;12.96238
47.03917;12.94537
47.08172;12.92848
47.25191;12.86195
47.59229;12.73367
48.27305;12.49389
48.95381;12.27266
49.29419;12.1678
49.37929;12.14212
49.42184;12.12935
49.46438;12.11663
49.48566;12.11029
49.50693;12.10396
49.52821;12.09764
49.54948;12.09133
49.56012;12.08818
49.57076;12.08504
49.5814;12.0819
49.59203;12.07876
49.59735;12.07719
49.60267;12.07562
49.60799;12.07406
49.6133;12.0725
49.61596;12.07172
49.61862;12.07094
49.62128;12.07016
49.62394;12.06938
49.6266;12.06861
49.62926;12.06783
49.63192;12.06706
49.63457;12.0663
49.63598;12.06589
49.63739;12.06549
49.6402;12.06468
49.64161;12.06428
49.64301;12.06388
49.64442;12.06347
49.64582;12.06306
49.64723;12.06265
49.64864;12.06223
49.65005;12.0618
49.65145;12.06138
49.65426;12.06053
49.65567;12.06011
49.65707;12.05969
49.65841;12.05929
49.65975;12.05889
49.66243;12.05809
49.66511;12.05729
49.66779;12.0565
49.67047;12.05571
49.67315;12.05492
49.67583;12.05413
49.67851;12.05335
49.68387;12.05177
49.68923;12.0502
49.69459;12.04863
49.69994;12.04707
49.71066;12.04393
49.72138;12.0408
49.7321;12.03767
49.74281;12.03455
49.76425;12.02831
49.78568;12.02208
49.80711;12.01587
49.82854;12.00966
49.87141;11.99728
49.91427;11.98495
50.0;11.9604
50.25394;11.88861
50.50788;11.8181
51.01575;11.68044
52.03149;11.41537
53.04724;11.15836
54.06298;10.90305
55.07873;10.6429
56.09447;10.37046
56.60235;10.22684
57.11022;10.07648
57.61809;9.91768
57.87203;9.834496
57.93552;9.813257
57.999;9.791835
58.03074;9.781052
58.04661;9.775643
58.06248;9.770221
58.07835;9.764788
58.08629;9.762064
58.09422;9.759342
58.10216;9.756613
58.10613;9.755247
58.11009;9.753884
58.11406;9.752517
58.11803;9.75115
58.122;9.749782
58.12398;9.7491
58.12596;9.748418
58.12878;9.747446
58.13159;9.746478
58.1344;9.74551
58.13581;9.745023
58.13721;9.74454
58.13862;9.744052
58.14003;9.743564
58.14284;9.74259
58.14565;9.741616
58.14846;9.740641
58.15108;9.739732
58.1537;9.738823
58.15632;9.737914
58.15894;9.737005
58.16418;9.735186
58.16941;9.733369
58.17465;9.731548
58.17989;9.729725
58.19036;9.72608
58.20084;9.722425
58.21131;9.718769
58.23226;9.711435
58.25321;9.704079
58.27416;9.696699
58.31605;9.681872
58.39985;9.651925
58.48364;9.621586
58.81881;9.495981
59.15399;9.362787
59.48916;9.220804
59.82434;9.068584
60.15951;8.904401
60.49469;8.726135
60.82986;8.531202
61.16504;8.316359
61.50021;8.077548
61.83539;7.809551
62.17056;7.50563
62.33815;7.337512
62.50574;7.156856
62.67333;6.962063
62.84091;6.751278
63.0085;6.522279
63.17608;6.272504
63.25988;6.13887
63.30178;6.069687
63.34367;5.998871
63.36462;5.962819
63.38557;5.926335
63.40652;5.889414
63.41699;5.870799
63.42746;5.852075
63.43794;5.833228
63.44841;5.814296
63.45365;5.804785
63.45889;5.795252
63.46413;5.7857
63.46936;5.776151
63.4746;5.766575
63.47984;5.756998
63.48246;5.752215
63.48508;5.747438
63.4877;5.742671
63.49031;5.737938
63.49293;5.733209
63.49555;5.728512
63.49817;5.723859
63.50078;5.719285
63.50209;5.71702
63.5034;5.714781
63.50471;5.712572
63.50602;5.710397
63.50733;5.708263
63.50864;5.706175
63.50995;5.70414
63.51125;5.702175
63.51266;5.70011
63.51407;5.698107
63.51688;5.694222
63.51829;5.692239
63.5197;5.690143
63.52111;5.687854
63.52251;5.685328
63.52392;5.682506
63.52533;5.679429
63.52674;5.676162
63.52814;5.672806
63.53096;5.665984
63.53237;5.662627
63.53377;5.659357
63.53498;5.656585
63.53619;5.653861
63.5374;5.651183
63.53861;5.648545
63.53982;5.645943
63.54103;5.643373
63.54344;5.638332
63.54586;5.633351
63.54827;5.62845
63.55069;5.623572
63.5531;5.618746
63.55552;5.613923
63.55793;5.609137
63.56035;5.604342
63.56276;5.599574
63.56759;5.590032
63.57242;5.580494
63.57725;5.57095
63.58208;5.561394
63.58691;5.55182
63.59174;5.542227
63.6014;5.522974
63.61106;5.503621
63.62073;5.484142
63.63039;5.464574
63.64971;5.425096
63.66903;5.38515
63.68835;5.344723
63.727;5.26236
63.76564;5.177972
63.84292;5.002749
63.92021;4.818377
63.99749;4.624236
64.15206;4.203661
64.22935;3.975695
64.30663;3.73493
64.38392;3.480523
64.4612;3.211817
64.53849;2.928153
64.61577;2.629263
64.69306;2.315164
64.77034;1.986771
64.84763;1.646056
64.92491;1.2972
65.0022;0.94759
65.07948;0.6104977
65.11813;0.4532185
65.13745;0.3791027
65.15677;0.3088261
65.17609;0.2431372
65.19541;0.1828998
65.20507;0.1551316
65.21473;0.1291125
65.22439;0.1049922
65.23405;0.08293159
65.24372;0.06308515
65.25338;0.04568119
65.26304;0.03089989
65.2727;0.0189591
65.28236;0.01009409
65.28719;0.006893652
65.29202;0.004559044
65.29685;0.003125281
65.30168;0.002628777
65.30651;0.003107416
65.31134;0.004600615
65.31617;0.007149393
65.321;0.01079645
65.33066;0.02156501
65.34032;0.03728441
65.34998;0.05836491
65.35964;0.08525201
65.3693;0.1184299
65.37896;0.1584253
65.38862;0.2058116
65.39829;0.2612755
65.40795;0.3253845
65.41761;0.3989361
65.42727;0.482744
65.43693;0.5776986
65.44659;0.6847752
65.45625;0.8050437
65.46591;0.9396786
65.47557;1.089972
65.48523;1.257345
65.49489;1.443366
65.50455;1.649765
65.51421;1.878457
65.52387;2.131559
65.53353;2.411422
65.54319;2.720657
65.55286;3.06254
65.56252;3.439608
65.57218;3.855815
65.58184;4.315212
65.5915;4.822341
65.60116;5.382308
65.61082;6.000865
65.62048;6.684506
65.63014;7.440581
65.6398;8.277433
65.64946;9.204555
65.65912;10.23278
65.66878;11.37451
65.67844;12.64399
65.6881;14.05761
65.69776;15.63435
65.70743;17.39815
65.71709;19.37102
65.72675;21.58471
65.73641;24.07446
65.74607;26.88191
65.75573;30.05647
65.76539;33.65707
65.77505;37.7544
65.78471;42.43383
65.79437;47.79908
65.80403;53.97706
65.81369;61.12427
65.82335;69.43531
65.83301;79.15428
65.84267;90.5904
65.85233;104.1396
65.862;120.3329
65.87166;139.8103
65.88132;163.4824
65.89098;192.5595
65.90064;228.706
65.90547;250.1253
65.9103;274.2557
65.91513;301.5494
65.91996;332.5536
65.92479;367.9352
65.92962;408.5127
65.93445;455.2979
65.93928;509.5517
65.94411;572.8586
65.94894;647.2271
65.95377;735.2272
65.9586;840.1786
65.96343;966.4122
65.96826;1119.634
65.97309;1307.431
65.97792;1539.979
65.98275;1831.004
65.98517;2004.388
65.98758;2199.038
65.99;2419.892
65.99241;2668.914
65.99483;2952.488
65.99724;3273.055
65.99966;3638.499
66.00207;4051.197
66.00449;4519.814
66.0069;5044.826
66.00982;5762.114
66.01273;6562.089
66.01855;8330.643
66.02147;9203.516
66.02438;9957.265
66.02729;10499.13
66.0302;10748.9
66.03313;10668.48
66.03605;10278.72
66.03898;9647.642
66.0419;8871.848
66.04775;7205.016
66.05068;6422.712
66.0536;5713.714
66.05642;5102.983
66.05923;4565.789
66.06204;4094.883
66.06485;3683.565
66.06766;3324.697
66.07047;3011.411
66.07328;2737.451
66.07609;2497.289
66.07891;2285.432
66.08172;2099.266
66.08453;1934.499
66.08734;1788.168
66.09296;1541.156
66.09858;1342.381
66.10421;1180.125
66.10983;1046.59
66.11545;935.2773
66.12107;841.5665
66.1267;761.8251
66.13232;693.6482
66.13794;634.8013
66.14356;583.6524
66.14919;538.8343
66.15481;499.4711
66.16043;464.6441
66.16605;433.6748
66.1773;381.1388
66.18854;338.5531
66.19979;303.4597
66.21103;274.2179
66.22228;249.529
66.23352;228.5098
66.24477;210.42
66.25601;194.7521
66.26726;181.0575
66.2785;169.0289
66.28975;158.3803
66.30099;148.9176
66.32348;132.8527
66.34597;119.7843
66.36846;108.9862
66.39095;99.94265
66.41344;92.27836
66.43593;85.71494
66.45842;80.04205
66.48091;75.09816
66.5034;70.7575
66.52589;66.92083
66.54838;63.50896
66.57087;60.45799
66.59336;57.7159
66.63834;52.99465
66.68332;49.08264
66.7283;45.79482
66.77328;42.9974
66.81826;40.59149
66.86324;38.50261
66.90822;36.67366
66.9532;35.06024
66.99818;33.6273
67.04316;32.34689
67.08814;31.19643
67.13312;30.15752
67.1781;29.21501
67.22308;28.35634
67.31304;26.85012
67.403;25.57292
67.44798;25.0047
67.47047;24.736
67.48171;24.60531
67.48733;24.54085
67.49295;24.47695
67.49858;24.41351
67.50139;24.38206
67.5042;24.35075
67.50702;24.31946
67.50983;24.28842
67.51545;24.22674
67.52024;24.1746
67.52502;24.12294
67.53458;24.02078
67.5537;23.82088
67.59195;23.43782
67.66844;22.73298
67.74494;22.0994
67.82143;21.52698
67.89793;21.00718
67.97442;20.53321
68.05091;20.09919
68.1274;19.70027
68.28039;18.99188
68.43338;18.38192
68.58637;17.85103
68.73935;17.38459
68.89234;16.9713
69.04533;16.60237
69.19832;16.27085
69.3513;15.97116
69.50429;15.69872
69.65728;15.44984
69.81027;15.22143
69.96325;15.01094
70.11624;14.81619
70.26923;14.63536
70.5752;14.30946
70.88118;14.02318
71.18715;13.76901
71.49313;13.54116
71.7991;13.33516
72.10508;13.14743
72.18158;13.103
72.21983;13.08114
72.25807;13.05951
72.29632;13.03809
72.31544;13.02747
72.33456;13.0169
72.34413;13.01163
72.35369;13.00637
72.36325;13.00114
72.37281;12.99591
72.37759;12.99331
72.38237;12.99071
72.38715;12.98811
72.39193;12.98552
72.39671;12.98293
72.3991;12.98164
72.40149;12.98035
72.40388;12.97907
72.40627;12.97778
72.40866;12.97651
72.41105;12.97523
72.41388;12.97373
72.4167;12.97224
72.41811;12.97149
72.41952;12.97075
72.42093;12.96999
72.42234;12.96924
72.42376;12.96847
72.42517;12.9677
72.42658;12.96692
72.42799;12.96615
72.43081;12.9646
72.43363;12.96306
72.43566;12.96195
72.43769;12.96084
72.43972;12.95974
72.44175;12.95865
72.44581;12.95646
72.44986;12.95428
72.45392;12.9521
72.45797;12.94993
72.46203;12.94776
72.46608;12.9456
72.47419;12.94128
72.4823;12.93697
72.49041;12.93267
72.49852;12.92837
72.51475;12.91981
72.53097;12.91129
72.54719;12.9028
72.56341;12.89434
72.59586;12.87753
72.6283;12.86086
72.69319;12.8279
72.82297;12.76349
72.95274;12.70099
73.47185;12.46772
73.99096;12.25664
74.51006;12.06271
75.02917;11.88182
75.54828;11.71048
76.06739;11.54545
76.58649;11.3834
77.1056;11.22044
77.36516;11.13707
77.62471;11.05134
77.88427;10.96212
78.14382;10.86789
78.40337;10.76653
78.53315;10.71226
78.66292;10.65494
78.7927;10.5939
78.92248;10.52832
79.05226;10.45712
79.18203;10.37887
79.31181;10.29163
79.44159;10.19273
79.50648;10.13778
79.57137;10.07836
79.63626;10.0137
79.70114;9.94286
79.76603;9.864626
79.83092;9.777484
79.89581;9.679465
79.9607;9.567979
80.02559;9.439548
80.05804;9.367538
80.09048;9.289388
80.12293;9.204138
80.15537;9.110742
80.18781;9.007839
80.22025;8.893782
80.2527;8.766488
80.28514;8.62346
80.31759;8.461324
80.35003;8.275924
80.36626;8.172731
80.38248;8.061533
80.3987;7.941261
80.41492;7.810736
80.43114;7.668566
80.44736;7.513103
80.46358;7.342376
80.4798;7.154016
80.49603;6.945016
80.51225;6.712125
80.52847;6.450902
80.54469;6.155987
80.56092;5.820465
80.56903;5.635107
80.57714;5.436343
80.58525;5.222786
80.59336;4.992887
80.60147;4.744929
80.60958;4.477031
80.6177;4.186794
80.62581;3.872824
80.63392;3.532717
80.64203;3.164731
80.65014;2.767954
80.6542;2.55868
80.65825;2.34331
80.66231;2.121499
80.66636;1.895511
80.67042;1.666043
80.67447;1.436951
80.67853;1.211156
80.68258;0.9957115
80.68664;0.7983079
80.68867;0.7103993
80.69069;0.6327589
80.69272;0.5672063
80.69475;0.517327
80.69577;0.4993734
80.69678;0.4870129
80.69779;0.4806631
80.6988;0.481011
80.69982;0.488937
80.70083;0.5051427
80.70185;0.5309161
80.70286;0.566817
80.70388;0.6147617
80.70489;0.6751405
80.7059;0.7498417
80.70691;0.8405208
80.70793;0.9502061
80.70894;1.078853
80.70996;1.231411
80.71097;1.407563
80.71199;1.613858
80.713;1.849666
80.71401;2.120705
80.71502;2.431329
80.71604;2.790242
80.71705;3.196086
80.71807;3.663461
80.71908;4.190605
80.7201;4.796541
80.72111;5.479098
80.72212;6.254903
80.72313;7.136666
80.72415;8.149593
80.72516;9.290823
80.72618;10.60283
80.72719;12.08255
80.72821;13.7858
80.72922;15.70939
80.73023;17.90354
80.73124;20.40804
80.73226;23.2988
80.73327;26.57174
80.73429;30.35214
80.7353;34.63296
80.73632;39.57435
80.73733;45.16021
80.73834;51.52048
80.73935;58.74063
80.74088;71.49175
80.74241;86.6007
80.74394;104.0801
80.74546;123.4604
80.74699;144.1463
80.74852;164.5508
80.75005;182.719
80.75157;196.5543
80.7531;204.7613
80.75463;206.7602
80.75616;203.1538
80.75768;195.3291
80.76074;172.7469
80.76227;160.4457
80.76379;148.5707
80.76604;132.3835
80.76828;118.2982
80.77053;106.1883
80.77277;95.95632
80.77502;87.24646
80.77726;79.88034
80.77951;73.56609
80.78175;68.17135
80.784;63.49242
80.78624;59.44536
80.78849;55.89183
80.79073;52.7811
80.79298;50.01814
80.79522;47.57294
80.79746;45.38786
80.7997;43.4261
80.80195;41.64961
80.80419;40.04861
80.80868;37.26031
80.81317;34.92589
80.81766;32.94717
80.82215;31.25153
80.82664;29.78434
80.83113;28.50378
80.83561;27.37978
80.8401;26.38188
80.84459;25.49243
80.84908;24.69511
80.85357;23.97664
80.85806;23.32612
80.86255;22.73456
80.87152;21.70053
80.8805;20.82531
80.88947;20.07698
80.89845;19.42882
80.90742;18.86339
80.9164;18.36491
80.92538;17.92273
80.93436;17.52789
80.94333;17.17361
80.95231;16.8533
80.96129;16.56262
80.97027;16.29766
80.97924;16.05543
80.9972;15.62727
81.01515;15.26138
81.0331;14.94493
81.05105;14.66848
81.06901;14.42475
81.08696;14.20843
81.10492;14.01491
81.12287;13.8409
81.14083;13.68339
81.15878;13.54026
81.17673;13.40952
81.19468;13.2896
81.21264;13.17912
81.23059;13.07709
81.24854;12.9825
81.26649;12.89454
81.3024;12.73578
81.3383;12.59636
81.37421;12.47275
81.41012;12.36233
81.44603;12.26297
81.48193;12.17303
81.51784;12.09109
81.55375;12.01607
81.58966;11.94707
81.62556;11.88334
81.66147;11.8242
81.69738;11.76913
81.73329;11.71769
81.76919;11.66948
81.8051;11.62415
81.841;11.58143
81.87691;11.54104
81.91281;11.50279
81.94872;11.46645
81.98463;11.43187
82.02054;11.3989
82.05644;11.3674
82.09235;11.33724
82.12826;11.30833
82.20007;11.25386
82.27189;11.20331
82.3437;11.15616
82.41551;11.11195
82.48732;11.07032
82.55914;11.03094
82.63095;10.99356
82.70277;10.95796
82.77458;10.92393
82.8464;10.89132
82.91821;10.85998
82.95412;10.84475
82.99002;10.82979
83.00798;10.8224
83.02593;10.81508
83.03491;10.81145
83.04388;10.80783
83.05286;10.80422
83.05735;10.80242
83.06183;10.80063
83.06748;10.79838
83.0703;10.79726
83.07312;10.79613
83.07595;10.79501
83.07877;10.79389
83.08441;10.79166
83.08922;10.78976
83.09403;10.78787
83.10364;10.78409
83.11326;10.78033
83.12287;10.77659
83.1421;10.76915
83.16132;10.76177
83.19977;10.74718
83.23822;10.73282
83.31512;10.70474
83.39202;10.67743
83.43048;10.66405
83.46893;10.65084
83.50738;10.6378
83.52661;10.63133
83.54583;10.62491
83.56506;10.61853
83.58428;10.61219
83.5939;10.60903
83.60351;10.60589
83.61312;10.60276
83.62273;10.59965
83.63235;10.59655
83.64196;10.59347
83.64677;10.59194
83.65157;10.59043
83.65638;10.58892
83.66118;10.58743
83.66599;10.58596
83.6708;10.58451
83.67321;10.5838
83.67561;10.58311
83.67801;10.58243
83.68041;10.58178
83.68282;10.58114
83.68522;10.58054
83.68762;10.57998
83.69002;10.57947
83.69123;10.57924
83.69243;10.57903
83.69363;10.57885
83.69483;10.57869
83.69603;10.57856
83.69723;10.57846
83.69843;10.5784
83.69963;10.57838
83.70105;10.5784
83.70246;10.57848
83.70528;10.57871
83.7067;10.57879
83.70811;10.57878
83.70952;10.57862
83.71093;10.57826
83.71235;10.57767
83.71376;10.57688
83.71517;10.57595
83.71658;10.57494
83.71941;10.57287
83.72082;10.57189
83.72223;10.57097
83.72358;10.57014
83.72493;10.56936
83.72628;10.56863
83.72762;10.56794
83.72897;10.56728
83.73032;10.56665
83.73167;10.56605
83.73301;10.56548
83.73436;10.56492
83.73571;10.56437
83.7384;10.56333
83.74109;10.56233
83.74378;10.56136
83.74648;10.56041
83.74917;10.55949
83.75187;10.55857
83.75456;10.55767
83.75995;10.55589
83.76533;10.55414
83.77072;10.5524
83.77611;10.55068
83.7815;10.54896
83.78688;10.54726
83.79765;10.54387
83.80842;10.5405
83.8192;10.53713
83.82997;10.53379
83.84074;10.53046
83.85151;10.52713
83.87306;10.52051
83.8946;10.51393
83.91615;10.50738
83.93769;10.50086
83.98078;10.48792
84.02387;10.47509
84.06696;10.46238
84.15315;10.43726
84.23933;10.41254
84.41169;10.36413
84.58406;10.31691
84.75642;10.2707
85.10114;10.18069
85.44587;10.09305
85.79059;10.00698
86.48004;9.837239
87.16949;9.667682
87.51422;9.58207
87.85894;9.495495
88.03131;9.451754
88.20367;9.407673
88.37603;9.363218
88.46221;9.340844
88.54839;9.31837
88.63458;9.295794
88.67767;9.284472
88.72076;9.273129
88.76385;9.261766
88.80694;9.250387
88.85003;9.239
88.87158;9.233306
88.89312;9.227616
88.91467;9.22193
88.93621;9.216255
88.95776;9.210592
88.9793;9.204954
89.00085;9.199346
89.02239;9.19379
89.03317;9.191035
89.04394;9.188306
89.05471;9.185605
89.06548;9.182941
89.07626;9.180319
89.08703;9.177759
89.0978;9.175275
89.10857;9.172892
89.11935;9.170644
89.12474;9.169587
89.13012;9.168587
89.13551;9.167651
89.14089;9.166796
89.14628;9.166036
89.15166;9.165395
89.15705;9.164899
89.16244;9.164585
89.16783;9.164503
89.17321;9.164717
89.1786;9.165319
89.18398;9.166433
89.18668;9.16724
89.18937;9.168248
89.19206;9.169495
89.19475;9.171028
89.19745;9.17291
89.20014;9.175198
89.20284;9.178002
89.20553;9.181414
89.20823;9.185611
89.21092;9.190758
89.21361;9.197129
89.2163;9.20507
89.219;9.215096
89.22169;9.227786
89.22304;9.235443
89.22438;9.244078
89.22573;9.253992
89.22707;9.265238
89.22842;9.278223
89.22977;9.29315
89.23112;9.310348
89.23246;9.330031
89.23381;9.352906
89.23515;9.379067
89.2365;9.409327
89.23784;9.443578
89.23926;9.484602
89.24067;9.529844
89.24349;9.628225
89.24491;9.675717
89.24632;9.715277
89.24773;9.741837
89.24914;9.751058
89.25056;9.741125
89.25197;9.713861
89.25338;9.673604
89.25479;9.625767
89.25762;9.525628
89.25903;9.479666
89.26044;9.438181
89.26233;9.390059
89.26421;9.350204
89.26609;9.31728
89.26797;9.290118
89.26986;9.267534
89.27174;9.248856
89.27362;9.233214
89.2755;9.220017
89.27739;9.208744
89.27927;9.199143
89.28115;9.190856
89.28303;9.183653
89.28492;9.177316
89.2868;9.171764
89.28868;9.166839
89.29056;9.162445
89.29433;9.154924
89.29809;9.148755
89.30186;9.143566
89.30562;9.139148
89.30939;9.135303
89.31315;9.131928
89.31692;9.128908
89.32068;9.12619
89.32445;9.123703
89.32821;9.121417
89.33198;9.119288
89.33574;9.117299
89.34327;9.11364
89.3508;9.110311
89.35833;9.107226
89.36586;9.104326
89.37339;9.101566
89.38091;9.09892
89.38844;9.096358
89.39597;9.093865
89.4035;9.091428
89.41103;9.089037
89.41856;9.086684
89.42609;9.084362
89.44114;9.079796
89.4562;9.075302
89.47126;9.070862
89.48632;9.066462
89.50137;9.062093
89.51643;9.057744
89.53149;9.053412
89.54655;9.049091
89.5616;9.044782
89.59172;9.036176
89.62183;9.027584
89.65195;9.018992
89.68206;9.010398
89.71218;9.001793
89.74229;8.993179
89.80253;8.975901
89.86276;8.958558
89.92299;8.941139
89.98322;8.923637
90.10368;8.888371
90.22414;8.852734
90.46507;8.780267
90.70599;8.706104
91.18784;8.552146
91.66969;8.389747
92.15154;8.217666
92.39247;8.127558
92.63339;8.034486
92.75386;7.986767
92.81409;7.962603
92.87432;7.93823
92.90444;7.925962
92.93455;7.913644
92.96467;7.901269
92.99478;7.888844
93.00984;7.88261
93.0249;7.876363
93.03996;7.870103
93.04749;7.866969
93.05501;7.863837
93.06254;7.860699
93.07007;7.85756
93.0776;7.854421
93.08137;7.852851
93.08513;7.851286
93.0889;7.849719
93.09266;7.84816
93.09643;7.846603
93.10019;7.845057
93.10208;7.844285
93.10396;7.843521
93.10584;7.842763
93.10772;7.84201
93.1096;7.841266
93.11148;7.840532
93.11336;7.83981
93.11524;7.839102
93.11665;7.838581
93.11806;7.838068
93.12087;7.83706
93.12228;7.836551
93.12368;7.836033
93.12509;7.835488
93.12649;7.834916
93.1279;7.834307
93.12931;7.833666
93.13072;7.833002
93.13212;7.832329
93.13493;7.830969
93.13634;7.830293
93.13774;7.82963
93.13894;7.829067
93.14013;7.828515
93.14252;7.827423
93.14491;7.826348
93.14729;7.825291
93.14968;7.82424
93.15207;7.823197
93.15446;7.822159
93.15684;7.82113
93.15923;7.8201
93.16162;7.819073
93.16639;7.817028
93.17117;7.814983
93.17594;7.812945
93.18072;7.810904
93.18549;7.808868
93.19504;7.80479
93.20459;7.800711
93.21413;7.796631
93.22368;7.792543
93.23323;7.78845
93.25233;7.780246
93.27143;7.772021
93.29052;7.763776
93.32872;7.747207
93.36691;7.730544
93.4433;7.696918
93.59608;7.628442
93.74885;7.558273
94.05441;7.412506
94.35996;7.258925
94.97107;6.925046
95.58218;6.549043
95.88774;6.342297
96.19329;6.121162
96.49885;5.883945
96.8044;5.628743
